Track         : Watkins Glen International (The Glen)
Vehicle       : Test Car D
Driver        : Andrea
Starting Date : 14/05/2006
Starting Time : 19:30:56
Sample Rate   : 20 samples/sec


time    Longitude Acc   Latitude Acc    Accel/Braking G       Lateral G
====    =============   ============    ===============       =========
20.70	-0.006174	0.009232	-0.121417	-0.027972
20.75	0.001013	0.010387	-0.136594	-0.022727
20.80	0.006332	0.011589	-0.178752	0.003328
20.85	-0.003217	0.015078	-0.258010	0.008319
20.90	-0.001569	-0.011454	-0.207420	-0.068182
20.95	0.011565	-0.033554	-0.231029	-0.040210
21.00	0.003924	0.004306	-0.288364	-0.057692
21.05	-0.002203	0.029058	-0.276560	-0.064685
21.10	0.005677	0.020899	-0.197302	-0.076923
21.15	0.011111	0.017876	-0.217538	-0.041958
21.20	0.007584	0.017289	-0.227656	-0.027972
21.25	0.005536	0.017494	-0.198988	-0.045455
21.30	0.003651	0.016651	-0.204047	0.006656
21.35	-0.000521	0.017429	-0.259696	-0.064685
21.40	-0.009200	0.085238	-0.214165	-0.006993
21.45	-0.009944	0.066608	-0.244519	-0.057692
21.50	0.013640	-0.085002	-0.215852	-0.024476
21.55	0.012078	-0.067675	-0.182125	-0.038462
21.60	0.004289	0.015767	-0.207420	-0.068182
21.65	0.009492	0.015959	-0.202361	0.013311
21.70	0.000110	0.016770	-0.220911	-0.045455
21.75	0.001020	0.016642	-0.183811	-0.033217
21.80	0.005697	0.015790	-0.200675	-0.017483
21.85	-0.001041	0.015816	-0.200675	-0.026224
21.90	-0.001565	0.208674	-0.177066	-0.064685
21.95	0.001768	0.205671	-0.205734	-0.010490
22.00	-0.000404	-0.182684	-0.180438	-0.054196
22.05	0.003633	-0.181014	-0.160202	-0.041958
22.10	0.008273	0.012204	-0.112985	-0.022727
22.15	0.004623	0.008901	-0.060708	-0.013986
22.20	0.004288	0.004891	-0.013491	-0.020979
22.25	-0.000130	0.001397	0.017544	0.018303
22.30	-0.005875	-0.001904	0.078947	-0.064685
22.35	-0.001781	-0.007680	0.208772	-0.022727
22.40	0.003390	0.174920	0.180702	-0.076923
22.45	0.005886	0.201520	0.271930	-0.040210
22.50	0.001960	-0.147130	0.191228	-0.050699
22.55	0.003217	-0.176080	0.208772	-0.031469
22.60	0.007998	-0.016707	0.212281	-0.013986
22.65	0.002128	-0.017910	0.254386	0.004992
22.70	-0.004595	-0.019605	0.259649	-0.031469
22.75	-0.001158	-0.019376	0.191228	-0.036713
22.80	-0.000780	-0.017066	0.207018	-0.020979
22.85	-0.001369	-0.017231	0.252632	-0.082168
22.90	0.006027	-0.050123	0.249123	-0.026224
22.95	0.006312	-0.028005	0.273684	-0.068182
23.00	0.001806	0.056771	0.228070	0.018303
23.05	-0.004607	0.037647	0.091228	-0.010490
23.10	-0.003595	-0.008440	0.014035	-0.036713
23.15	0.000909	-0.002603	0.008772	-0.006993
23.20	-0.001054	0.000005	-0.030354	-0.050699
23.25	0.000450	0.000895	0.007018	-0.031469
23.30	0.005274	0.001021	-0.042159	-0.055944
23.35	0.004642	0.004162	-0.136594	-0.003497
23.40	-0.005639	-0.357812	-0.170320	-0.064685
23.45	0.000332	-0.400074	-0.139966	-0.047203
23.50	0.012624	0.290588	-0.178752	-0.010490
23.55	0.007789	0.337007	-0.209106	-0.040210
23.60	0.004703	0.016484	-0.231029	-0.005245
23.65	0.003277	0.018440	-0.251265	-0.019231
23.70	0.001766	0.019171	-0.222597	-0.012238
23.75	0.002054	0.018311	-0.217538	-0.013986
23.80	-0.001498	0.018141	-0.241147	-0.015734
23.85	-0.000893	0.018863	-0.236088	-0.052448
23.90	0.001742	-0.068911	-0.210793	-0.022727
23.95	0.003037	-0.103580	-0.205734	-0.036713
24.00	0.007219	0.037129	-0.210793	-0.006993
24.05	0.001889	0.070410	-0.188870	-0.022727
24.10	-0.000192	0.015954	-0.204047	-0.054196
24.15	0.002731	0.016369	-0.222597	-0.013986
24.20	-0.000055	0.017346	-0.212479	-0.075175
24.25	0.004876	0.016280	-0.172007	-0.043706
24.30	0.009924	0.014742	-0.198988	-0.047203
24.35	0.005920	0.015256	-0.202361	-0.010490
24.40	0.007820	0.187457	-0.232715	-0.054196
24.45	0.012257	0.182221	-0.224283	-0.017483
24.50	0.003057	-0.165785	-0.195616	-0.045455
24.55	-0.000313	-0.160852	-0.193929	-0.034965
24.60	0.005091	0.016177	-0.234401	-0.045455
24.65	0.005556	0.017708	-0.232715	-0.024476
24.70	0.005217	0.017688	-0.193929	-0.038462
24.75	0.003991	0.017045	-0.237774	-0.013986
24.80	0.001907	0.017310	-0.195616	-0.041958
24.85	0.004385	0.017288	-0.242833	-0.027972
24.90	0.008586	0.191531	-0.215852	-0.019231
